,interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_numEdges,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime,rand_seed
128,13200.0,13500.0,cross_junction_ratmalana_bus,0.0,7.37,0.0,386.0,AGGREGATED,65.0,65.0,0.05,386.0,45.0,0.06,1015.61,10097.81,4.51,0.27,4045.66,1069.26,1406.0,20213
129,13200.0,13500.0,cross_junction_ratmalana_probe,0.0,1.27,0.0,81.0,AGGREGATED,13.0,13.0,0.01,79.0,43.0,0.0,851.53,1679.55,5.19,0.31,1182.45,868.88,365.0,20213
130,13200.0,13500.0,wellawatta_kollupitiya_bus,0.0,9.49,0.0,535.0,AGGREGATED,8.0,8.0,0.03,534.0,76.0,0.03,642.71,6574.46,3.61,0.22,3439.38,736.84,1652.0,20213
131,13200.0,13500.0,wellawatta_kollupitiya_probe,0.0,1.64,0.0,181.0,AGGREGATED,16.0,16.0,0.01,179.0,78.0,0.0,460.63,1172.76,5.2,0.31,804.34,476.54,264.0,20213
132,13500.0,13800.0,cross_junction_ratmalana_bus,0.0,7.74,0.0,399.0,AGGREGATED,48.0,48.0,0.06,397.0,45.0,0.07,994.08,10609.05,4.61,0.28,4265.01,1042.09,1645.0,20213
133,13500.0,13800.0,cross_junction_ratmalana_probe,0.0,1.26,0.0,56.0,AGGREGATED,14.0,14.0,0.01,55.0,43.0,0.0,1144.62,1669.18,3.86,0.23,1275.39,1169.73,537.0,20213
134,13500.0,13800.0,wellawatta_kollupitiya_bus,0.0,12.66,0.0,798.0,AGGREGATED,19.0,19.0,0.04,792.0,76.0,0.04,614.72,8774.7,3.78,0.23,4638.54,726.89,2684.0,20213
135,13500.0,13800.0,wellawatta_kollupitiya_probe,0.0,1.53,0.0,108.0,AGGREGATED,5.0,5.0,0.0,110.0,78.0,0.0,665.49,1099.81,3.6,0.22,839.82,709.62,395.0,20213
136,13800.0,14100.0,cross_junction_ratmalana_bus,0.0,7.64,0.0,358.0,AGGREGATED,46.0,46.0,0.06,358.0,45.0,0.06,1145.77,10468.38,4.0,0.24,4819.73,1214.69,1881.1,20213
137,13800.0,14100.0,cross_junction_ratmalana_probe,0.0,1.36,0.0,82.0,AGGREGATED,26.0,26.0,0.01,84.0,43.0,0.0,938.8,1797.64,4.71,0.28,1240.12,954.93,443.0,20213
138,13800.0,14100.0,wellawatta_kollupitiya_bus,0.0,12.37,0.0,659.0,AGGREGATED,12.0,12.0,0.04,662.0,76.0,0.04,706.07,8571.24,3.29,0.2,4936.98,825.78,3095.0,20213
139,13800.0,14100.0,wellawatta_kollupitiya_probe,0.0,1.77,0.0,160.0,AGGREGATED,12.0,12.0,0.01,161.0,78.0,0.0,546.3,1268.8,4.38,0.26,911.31,572.31,338.0,20213
140,14100.0,14400.0,cross_junction_ratmalana_bus,0.0,6.9,0.0,310.0,AGGREGATED,44.0,44.0,0.05,312.0,45.0,0.06,1133.58,9452.46,4.04,0.24,4422.93,1198.3,1801.0,20213
141,14100.0,14400.0,cross_junction_ratmalana_probe,0.0,1.24,0.0,66.0,AGGREGATED,16.0,16.0,0.01,66.0,43.0,0.0,1049.24,1637.35,4.21,0.25,1209.07,1070.76,469.0,20213
142,14100.0,14400.0,wellawatta_kollupitiya_bus,0.0,11.9,0.0,612.0,AGGREGATED,8.0,8.0,0.04,609.0,76.0,0.04,749.06,8251.44,3.1,0.19,4962.94,886.84,2790.0,20213
143,14100.0,14400.0,wellawatta_kollupitiya_probe,0.0,1.48,0.0,86.0,AGGREGATED,10.0,10.0,0.0,85.0,78.0,0.0,808.55,1058.92,2.96,0.18,843.3,865.34,274.0,20213
0,3600.0,3900.0,cross_junction_ratmalana_bus,0.0,2.09,0.0,180.0,AGGREGATED,40.0,40.0,0.02,161.0,45.0,0.02,780.96,2868.34,5.86,0.35,735.52,822.28,367.0,98118
1,3600.0,3900.0,cross_junction_ratmalana_probe,0.0,0.54,0.0,80.0,AGGREGATED,6.0,6.0,0.0,84.0,43.0,0.0,359.4,714.13,12.29,0.73,151.67,356.1,35.0,98118
2,3600.0,3900.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,98118
3,3600.0,3900.0,wellawatta_kollupitiya_probe,0.0,0.68,2.0,213.0,AGGREGATED,6.0,6.0,0.0,214.0,78.0,0.0,155.02,487.41,15.45,0.93,53.99,154.88,8.0,98118
4,3900.0,4200.0,cross_junction_ratmalana_bus,0.0,5.29,0.0,413.0,AGGREGATED,52.0,52.0,0.04,406.0,45.0,0.04,686.0,7255.34,6.68,0.4,1370.27,711.5,562.0,98118
5,3900.0,4200.0,cross_junction_ratmalana_probe,0.0,0.52,0.0,86.0,AGGREGATED,21.0,21.0,0.0,83.0,43.0,0.0,358.19,683.14,12.33,0.74,147.7,340.92,53.0,98118
6,3900.0,4200.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,98118
7,3900.0,4200.0,wellawatta_kollupitiya_probe,0.0,1.01,2.0,285.0,AGGREGATED,7.0,7.0,0.0,288.0,78.0,0.0,173.4,723.52,13.81,0.83,87.57,173.23,15.0,98118
8,4200.0,4500.0,cross_junction_ratmalana_bus,0.0,5.18,0.0,400.0,AGGREGATED,58.0,58.0,0.04,405.0,45.0,0.04,653.45,7103.14,7.01,0.42,932.36,674.08,300.0,98118
9,4200.0,4500.0,cross_junction_ratmalana_probe,0.0,0.54,0.0,79.0,AGGREGATED,16.0,16.0,0.0,79.0,43.0,0.0,361.46,710.22,12.22,0.73,127.36,360.22,24.0,98118
10,4200.0,4500.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,98118
11,4200.0,4500.0,wellawatta_kollupitiya_probe,0.0,1.25,2.0,355.0,AGGREGATED,13.0,13.0,0.0,358.0,78.0,0.0,173.1,894.0,13.83,0.83,88.65,172.82,8.0,98118
12,4500.0,4800.0,cross_junction_ratmalana_bus,0.0,4.55,0.0,348.0,AGGREGATED,48.0,48.0,0.03,348.0,45.0,0.04,687.58,6237.83,6.66,0.4,705.24,712.66,202.0,98118
13,4500.0,4800.0,cross_junction_ratmalana_probe,0.0,0.57,0.0,91.0,AGGREGATED,20.0,20.0,0.0,91.0,43.0,0.0,329.87,748.5,13.39,0.8,149.48,329.69,43.0,98118
14,4500.0,4800.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,98118
15,4500.0,4800.0,wellawatta_kollupitiya_probe,0.0,1.03,2.0,299.0,AGGREGATED,8.0,8.0,0.0,300.0,78.0,0.0,169.16,741.42,14.16,0.85,73.25,168.82,6.0,98118
16,4800.0,5100.0,cross_junction_ratmalana_bus,0.0,4.66,0.0,343.0,AGGREGATED,57.0,57.0,0.03,344.0,45.0,0.04,717.1,6390.37,6.39,0.38,709.78,745.39,212.0,98118
17,4800.0,5100.0,cross_junction_ratmalana_probe,0.0,0.62,0.0,101.0,AGGREGATED,27.0,27.0,0.0,101.0,43.0,0.0,333.79,821.66,13.23,0.79,191.67,332.96,26.0,98118
18,4800.0,5100.0,wellawatta_kollupitiya_bus,0.0,0.24,0.0,32.0,AGGREGATED,0.0,0.0,0.0,31.0,76.0,0.0,293.21,165.58,7.92,0.48,22.66,323.0,5.0,98118
19,4800.0,5100.0,wellawatta_kollupitiya_probe,0.0,1.08,2.0,327.0,AGGREGATED,8.0,8.0,0.0,329.0,78.0,0.0,163.42,775.21,14.65,0.88,65.86,162.99,2.0,98118
20,5100.0,5400.0,cross_junction_ratmalana_bus,0.0,4.07,0.0,296.0,AGGREGATED,40.0,40.0,0.03,301.0,45.0,0.03,744.92,5573.12,6.15,0.37,718.14,776.62,222.0,98118
21,5100.0,5400.0,cross_junction_ratmalana_probe,0.0,0.62,0.0,67.0,AGGREGATED,12.0,12.0,0.0,67.0,43.0,0.0,512.36,816.71,8.62,0.52,412.69,514.17,229.0,98118
22,5100.0,5400.0,wellawatta_kollupitiya_bus,0.0,2.63,0.0,373.0,AGGREGATED,4.0,4.0,0.01,366.0,76.0,0.01,264.64,1820.09,8.78,0.53,184.36,286.31,31.0,98118
23,5100.0,5400.0,wellawatta_kollupitiya_probe,0.0,0.78,2.0,235.0,AGGREGATED,7.0,7.0,0.0,235.0,78.0,0.0,159.97,558.2,14.97,0.9,49.16,159.71,0.0,98118
24,5400.0,5700.0,cross_junction_ratmalana_bus,0.0,4.85,0.0,347.0,AGGREGATED,58.0,58.0,0.04,343.0,45.0,0.04,739.62,6650.62,6.19,0.37,1002.75,764.4,405.0,98118
25,5400.0,5700.0,cross_junction_ratmalana_probe,0.0,0.61,0.0,100.0,AGGREGATED,27.0,27.0,0.0,100.0,43.0,0.0,356.71,812.04,12.38,0.74,170.06,355.57,25.0,98118
26,5400.0,5700.0,wellawatta_kollupitiya_bus,0.0,6.31,0.0,678.0,AGGREGATED,8.0,8.0,0.02,674.0,76.0,0.02,351.66,4375.31,6.6,0.4,834.06,395.13,297.0,98118
27,5400.0,5700.0,wellawatta_kollupitiya_probe,0.0,1.33,2.0,399.0,AGGREGATED,18.0,18.0,0.0,402.0,78.0,0.0,164.43,950.81,14.56,0.87,83.11,164.31,0.0,98118
28,5700.0,6000.0,cross_junction_ratmalana_bus,0.0,5.28,0.0,394.0,AGGREGATED,66.0,66.0,0.04,392.0,45.0,0.04,709.04,7242.21,6.46,0.39,1042.46,733.98,355.0,98118
29,5700.0,6000.0,cross_junction_ratmalana_probe,0.0,0.62,0.0,86.0,AGGREGATED,22.0,22.0,0.0,87.0,43.0,0.0,363.95,814.39,12.14,0.73,167.92,362.83,2.0,98118
30,5700.0,6000.0,wellawatta_kollupitiya_bus,0.0,3.97,0.0,426.0,AGGREGATED,6.0,6.0,0.01,433.0,76.0,0.01,352.98,2751.42,6.58,0.39,518.82,398.03,214.0,98118
31,5700.0,6000.0,wellawatta_kollupitiya_probe,0.0,0.94,2.0,275.0,AGGREGATED,12.0,12.0,0.0,278.0,78.0,0.0,163.92,671.45,14.61,0.88,104.33,163.75,15.0,98118
32,6000.0,6300.0,cross_junction_ratmalana_bus,0.0,5.15,0.0,373.0,AGGREGATED,59.0,59.0,0.04,374.0,45.0,0.04,728.34,7056.68,6.29,0.38,1141.08,753.72,501.0,98118
33,6000.0,6300.0,cross_junction_ratmalana_probe,0.0,0.44,0.0,75.0,AGGREGATED,21.0,21.0,0.0,74.0,43.0,0.0,328.39,585.61,13.45,0.8,96.7,327.93,11.0,98118
34,6000.0,6300.0,wellawatta_kollupitiya_bus,0.0,3.39,0.0,385.0,AGGREGATED,3.0,3.0,0.01,380.0,76.0,0.01,340.11,2352.67,6.83,0.41,288.39,381.23,39.0,98118
35,6000.0,6300.0,wellawatta_kollupitiya_probe,0.0,0.95,2.0,272.0,AGGREGATED,20.0,20.0,0.0,274.0,78.0,0.0,171.25,682.88,13.98,0.84,110.63,171.01,17.0,98118
36,6300.0,6600.0,cross_junction_ratmalana_bus,0.0,4.49,0.0,323.0,AGGREGATED,51.0,51.0,0.03,326.0,45.0,0.04,721.94,6154.86,6.34,0.38,798.44,746.95,309.0,98118
37,6300.0,6600.0,cross_junction_ratmalana_probe,0.0,0.65,0.0,104.0,AGGREGATED,26.0,26.0,0.0,104.0,43.0,0.0,341.49,864.73,12.94,0.77,180.07,341.55,40.0,98118
38,6300.0,6600.0,wellawatta_kollupitiya_bus,0.0,4.78,0.0,478.0,AGGREGATED,9.0,9.0,0.02,478.0,76.0,0.02,376.02,3310.53,6.18,0.37,411.54,427.54,96.0,98118
39,6300.0,6600.0,wellawatta_kollupitiya_probe,0.0,1.07,2.0,296.0,AGGREGATED,18.0,18.0,0.0,295.0,78.0,0.0,174.67,767.1,13.71,0.82,128.11,175.28,33.0,98118
40,6600.0,6900.0,cross_junction_ratmalana_bus,0.0,4.73,0.0,359.0,AGGREGATED,47.0,47.0,0.04,356.0,45.0,0.04,706.99,6485.3,6.48,0.39,685.33,735.02,171.0,98118
41,6600.0,6900.0,cross_junction_ratmalana_probe,0.0,0.64,0.0,81.0,AGGREGATED,24.0,24.0,0.0,81.0,43.0,0.0,418.12,848.78,10.56,0.63,258.21,417.83,73.0,98118
42,6600.0,6900.0,wellawatta_kollupitiya_bus,0.0,5.09,0.0,512.0,AGGREGATED,11.0,11.0,0.02,511.0,76.0,0.02,383.83,3529.56,6.05,0.36,551.19,436.36,208.0,98118
43,6600.0,6900.0,wellawatta_kollupitiya_probe,0.0,1.28,2.0,357.0,AGGREGATED,28.0,28.0,0.0,362.0,78.0,0.0,178.46,915.21,13.42,0.8,132.34,178.13,12.0,98118
44,6900.0,7200.0,cross_junction_ratmalana_bus,0.0,4.34,0.0,323.0,AGGREGATED,55.0,55.0,0.03,327.0,45.0,0.04,683.57,5941.01,6.7,0.4,701.56,706.8,205.0,98118
45,6900.0,7200.0,cross_junction_ratmalana_probe,0.0,0.51,0.0,84.0,AGGREGATED,18.0,18.0,0.0,85.0,43.0,0.0,349.56,678.42,12.64,0.76,107.5,348.28,0.0,98118
46,6900.0,7200.0,wellawatta_kollupitiya_bus,0.0,4.96,0.0,489.0,AGGREGATED,10.0,10.0,0.02,490.0,76.0,0.02,379.62,3434.98,6.12,0.37,546.62,428.3,206.0,98118
47,6900.0,7200.0,wellawatta_kollupitiya_probe,0.0,0.97,2.0,264.0,AGGREGATED,18.0,18.0,0.0,264.0,78.0,0.0,176.64,695.76,13.56,0.81,102.13,176.66,13.0,98118
48,7200.0,7500.0,cross_junction_ratmalana_bus,0.0,5.07,0.0,384.0,AGGREGATED,56.0,56.0,0.04,373.0,45.0,0.04,740.27,6945.31,6.19,0.37,1106.35,769.64,433.0,98118
49,7200.0,7500.0,cross_junction_ratmalana_probe,0.0,0.52,0.0,68.0,AGGREGATED,15.0,15.0,0.0,67.0,43.0,0.0,436.29,693.61,10.12,0.61,219.86,439.08,110.0,98118
50,7200.0,7500.0,wellawatta_kollupitiya_bus,0.0,6.47,0.0,632.0,AGGREGATED,15.0,15.0,0.02,629.0,76.0,0.02,386.88,4482.63,6.0,0.36,835.62,441.3,334.0,98118
51,7200.0,7500.0,wellawatta_kollupitiya_probe,0.0,0.78,0.0,224.0,AGGREGATED,16.0,16.0,0.0,227.0,78.0,0.0,173.8,556.32,13.78,0.83,94.86,173.83,6.0,98118
52,7500.0,7800.0,cross_junction_ratmalana_bus,0.0,7.19,0.0,533.0,AGGREGATED,77.0,77.0,0.05,525.0,45.0,0.06,698.93,9855.87,6.55,0.39,1844.89,723.91,763.0,98118
53,7500.0,7800.0,cross_junction_ratmalana_probe,0.0,0.67,0.0,80.0,AGGREGATED,13.0,13.0,0.01,80.0,43.0,0.0,450.78,887.16,9.8,0.59,377.39,453.11,125.0,98118
54,7500.0,7800.0,wellawatta_kollupitiya_bus,0.0,6.68,0.0,629.0,AGGREGATED,19.0,19.0,0.02,631.0,76.0,0.02,409.97,4630.43,5.66,0.34,1034.25,472.71,470.0,98118
55,7500.0,7800.0,wellawatta_kollupitiya_probe,0.0,0.45,0.0,103.0,AGGREGATED,4.0,4.0,0.0,102.0,78.0,0.0,216.6,320.71,11.06,0.66,92.27,218.2,38.0,98118
56,7800.0,8100.0,cross_junction_ratmalana_bus,0.0,8.07,0.0,505.0,AGGREGATED,65.0,65.0,0.06,507.0,45.0,0.07,828.97,11065.1,5.53,0.33,3441.52,857.21,1827.0,98118
57,7800.0,8100.0,cross_junction_ratmalana_probe,0.0,0.92,0.0,90.0,AGGREGATED,12.0,12.0,0.01,89.0,43.0,0.0,559.61,1221.97,7.89,0.47,674.51,563.58,285.0,98118
58,7800.0,8100.0,wellawatta_kollupitiya_bus,0.0,4.53,0.0,419.0,AGGREGATED,2.0,2.0,0.01,423.0,76.0,0.01,414.08,3141.91,5.61,0.34,553.26,478.78,207.0,98118
59,7800.0,8100.0,wellawatta_kollupitiya_probe,0.0,0.63,0.0,164.0,AGGREGATED,12.0,12.0,0.0,164.0,78.0,0.0,189.72,453.7,12.62,0.76,77.96,191.06,6.0,98118
60,8100.0,8400.0,cross_junction_ratmalana_bus,0.0,7.37,0.0,425.0,AGGREGATED,73.0,73.0,0.05,429.0,45.0,0.06,916.75,10097.05,5.0,0.3,3506.36,952.22,1856.0,98118
61,8100.0,8400.0,cross_junction_ratmalana_probe,0.0,0.93,0.0,77.0,AGGREGATED,20.0,20.0,0.01,76.0,43.0,0.0,670.99,1225.92,6.58,0.39,731.15,678.57,325.0,98118
62,8100.0,8400.0,wellawatta_kollupitiya_bus,0.0,3.88,0.0,366.0,AGGREGATED,6.0,6.0,0.01,363.0,76.0,0.01,403.3,2690.33,5.76,0.35,468.85,463.71,191.0,98118
63,8100.0,8400.0,wellawatta_kollupitiya_probe,0.0,0.11,0.0,26.0,AGGREGATED,1.0,1.0,0.0,27.0,78.0,0.0,197.13,76.72,12.15,0.73,16.92,195.59,0.0,98118
64,8400.0,8700.0,cross_junction_ratmalana_bus,0.0,7.21,0.0,422.0,AGGREGATED,73.0,73.0,0.05,420.0,45.0,0.06,929.52,9885.03,4.93,0.29,3419.07,963.16,1755.0,98118
65,8400.0,8700.0,cross_junction_ratmalana_probe,0.0,1.02,0.0,85.0,AGGREGATED,22.0,22.0,0.01,86.0,43.0,0.0,646.86,1344.18,6.83,0.41,752.65,636.34,296.0,98118
66,8400.0,8700.0,wellawatta_kollupitiya_bus,0.0,4.99,0.0,475.0,AGGREGATED,6.0,6.0,0.02,476.0,76.0,0.02,389.47,3456.57,5.96,0.36,647.96,442.58,264.0,98118
67,8400.0,8700.0,wellawatta_kollupitiya_probe,0.0,0.4,0.0,91.0,AGGREGATED,5.0,5.0,0.0,90.0,78.0,0.0,214.25,289.0,11.18,0.67,58.57,215.95,14.0,98118
68,8700.0,9000.0,cross_junction_ratmalana_bus,0.0,7.43,0.0,406.0,AGGREGATED,63.0,63.0,0.06,402.0,45.0,0.06,957.04,10176.67,4.79,0.29,3906.2,1005.93,2037.0,98118
69,8700.0,9000.0,cross_junction_ratmalana_probe,0.0,1.01,0.0,66.0,AGGREGATED,12.0,12.0,0.01,66.0,43.0,0.0,847.62,1334.58,5.21,0.31,890.3,865.97,426.0,98118
70,8700.0,9000.0,wellawatta_kollupitiya_bus,0.0,4.55,0.0,439.0,AGGREGATED,7.0,7.0,0.01,441.0,76.0,0.01,393.92,3152.79,5.9,0.35,500.36,448.52,176.0,98118
71,8700.0,9000.0,wellawatta_kollupitiya_probe,0.0,0.48,0.0,119.0,AGGREGATED,5.0,5.0,0.0,119.0,78.0,0.0,203.35,342.59,11.78,0.71,79.56,204.62,33.0,98118
72,9000.0,9300.0,cross_junction_ratmalana_bus,0.0,7.5,0.0,433.0,AGGREGATED,77.0,77.0,0.06,433.0,45.0,0.06,931.65,10281.42,4.92,0.29,3482.42,975.16,1169.0,98118
73,9000.0,9300.0,cross_junction_ratmalana_probe,0.0,1.17,0.0,90.0,AGGREGATED,21.0,21.0,0.01,90.0,43.0,0.0,702.94,1552.65,6.28,0.38,966.54,703.44,253.0,98118
74,9000.0,9300.0,wellawatta_kollupitiya_bus,0.0,3.07,0.0,284.0,AGGREGATED,7.0,7.0,0.01,285.0,76.0,0.01,402.32,2131.3,5.77,0.35,336.29,459.97,128.0,98118
75,9000.0,9300.0,wellawatta_kollupitiya_probe,0.0,0.3,0.0,80.0,AGGREGATED,8.0,8.0,0.0,80.0,78.0,0.0,182.4,214.66,13.13,0.79,53.72,183.72,5.0,98118
76,9300.0,9600.0,cross_junction_ratmalana_bus,0.0,8.63,0.0,468.0,AGGREGATED,63.0,63.0,0.06,466.0,45.0,0.07,989.6,11832.98,4.63,0.28,5033.2,1003.08,2881.0,98118
77,9300.0,9600.0,cross_junction_ratmalana_probe,0.0,1.06,0.0,68.0,AGGREGATED,20.0,20.0,0.01,67.0,43.0,0.0,850.0,1399.61,5.2,0.31,956.01,701.92,521.0,98118
78,9300.0,9600.0,wellawatta_kollupitiya_bus,0.0,3.97,0.0,418.0,AGGREGATED,11.0,11.0,0.01,413.0,76.0,0.01,365.96,2749.06,6.35,0.38,392.58,414.91,122.0,98118
79,9300.0,9600.0,wellawatta_kollupitiya_probe,0.0,0.31,0.0,92.0,AGGREGATED,6.0,6.0,0.0,93.0,78.0,0.0,165.14,220.0,14.5,0.87,40.68,165.21,0.0,98118
80,9600.0,9900.0,cross_junction_ratmalana_bus,0.0,9.69,0.0,439.0,AGGREGATED,81.0,81.0,0.07,433.0,45.0,0.08,1187.37,13281.17,3.86,0.23,6590.69,1243.24,2928.0,98118
81,9600.0,9900.0,cross_junction_ratmalana_probe,0.0,1.32,0.0,88.0,AGGREGATED,16.0,16.0,0.01,87.0,43.0,0.0,850.34,1745.19,5.19,0.31,1225.76,828.56,480.0,98118
82,9600.0,9900.0,wellawatta_kollupitiya_bus,0.0,5.09,0.0,499.0,AGGREGATED,5.0,5.0,0.02,497.0,76.0,0.02,386.9,3524.91,6.0,0.36,670.67,434.9,268.0,98118
83,9600.0,9900.0,wellawatta_kollupitiya_probe,,,,,,,,,,,,,,,,,,,98118
84,9900.0,10200.0,cross_junction_ratmalana_bus,0.0,9.37,0.0,432.0,AGGREGATED,60.0,60.0,0.07,436.0,45.0,0.08,1143.65,12837.04,4.0,0.24,6147.04,1202.36,2721.0,98118
85,9900.0,10200.0,cross_junction_ratmalana_probe,0.0,1.22,0.0,70.0,AGGREGATED,13.0,13.0,0.01,70.0,43.0,0.0,944.04,1609.64,4.68,0.28,1157.21,955.48,480.0,98118
86,9900.0,10200.0,wellawatta_kollupitiya_bus,0.0,5.15,0.0,559.0,AGGREGATED,9.0,9.0,0.02,563.0,76.0,0.02,346.5,3567.16,6.7,0.4,648.23,391.18,203.0,98118
87,9900.0,10200.0,wellawatta_kollupitiya_probe,0.0,0.69,0.0,202.0,AGGREGATED,10.0,10.0,0.0,200.0,78.0,0.0,169.27,495.68,14.15,0.85,91.43,170.0,16.0,98118
88,10200.0,10500.0,cross_junction_ratmalana_bus,0.0,9.11,0.0,416.0,AGGREGATED,60.0,60.0,0.07,414.0,45.0,0.08,1174.26,12489.0,3.9,0.23,6094.37,1240.26,2593.0,98118
89,10200.0,10500.0,cross_junction_ratmalana_probe,0.0,1.25,0.0,69.0,AGGREGATED,13.0,13.0,0.01,70.0,43.0,0.0,967.39,1652.66,4.57,0.27,1160.06,982.04,385.0,98118
90,10200.0,10500.0,wellawatta_kollupitiya_bus,0.0,5.28,0.0,560.0,AGGREGATED,9.0,9.0,0.02,560.0,76.0,0.02,365.87,3657.12,6.35,0.38,713.23,416.86,269.0,98118
91,10200.0,10500.0,wellawatta_kollupitiya_probe,0.0,0.15,0.0,37.0,AGGREGATED,2.0,2.0,0.0,38.0,78.0,0.0,192.75,105.88,12.42,0.75,23.92,195.25,6.0,98118
92,10500.0,10800.0,cross_junction_ratmalana_bus,0.0,8.49,0.0,400.0,AGGREGATED,58.0,58.0,0.06,408.0,45.0,0.07,1087.25,11631.89,4.21,0.25,5282.7,1136.03,1786.0,98118
93,10500.0,10800.0,cross_junction_ratmalana_probe,0.0,1.17,0.0,80.0,AGGREGATED,27.0,27.0,0.01,80.0,43.0,0.0,838.49,1546.32,5.27,0.31,1046.43,855.87,286.0,98118
94,10500.0,10800.0,wellawatta_kollupitiya_bus,0.0,3.51,0.0,300.0,AGGREGATED,2.0,2.0,0.01,303.0,76.0,0.01,438.99,2435.15,5.29,0.32,517.41,510.8,224.0,98118
95,10500.0,10800.0,wellawatta_kollupitiya_probe,0.0,0.35,0.0,92.0,AGGREGATED,8.0,8.0,0.0,92.0,78.0,0.0,184.21,249.82,13.0,0.78,54.41,183.05,2.0,98118
96,10800.0,11100.0,cross_junction_ratmalana_bus,0.0,8.49,0.0,384.0,AGGREGATED,55.0,55.0,0.06,380.0,45.0,0.07,1177.94,11631.53,3.89,0.23,5399.74,1230.35,1729.0,98118
97,10800.0,11100.0,cross_junction_ratmalana_probe,0.0,1.21,0.0,66.0,AGGREGATED,23.0,23.0,0.01,65.0,43.0,0.0,962.34,1603.69,4.59,0.27,1133.35,979.85,377.0,98118
98,10800.0,11100.0,wellawatta_kollupitiya_bus,0.0,4.22,0.0,442.0,AGGREGATED,1.0,1.0,0.01,438.0,76.0,0.01,360.71,2922.45,6.44,0.39,576.07,409.2,244.0,98118
99,10800.0,11100.0,wellawatta_kollupitiya_probe,0.0,0.61,0.0,155.0,AGGREGATED,7.0,7.0,0.0,154.0,78.0,0.0,198.06,436.45,12.09,0.73,75.64,199.16,7.0,98118
100,11100.0,11400.0,cross_junction_ratmalana_bus,0.0,9.19,0.0,476.0,AGGREGATED,69.0,69.0,0.07,468.0,45.0,0.08,1100.06,12594.35,4.16,0.25,5852.02,1165.2,2494.0,98118
101,11100.0,11400.0,cross_junction_ratmalana_probe,0.0,1.3,0.0,72.0,AGGREGATED,16.0,16.0,0.01,72.0,43.0,0.0,1094.02,1727.43,4.04,0.24,1284.9,1119.75,497.0,98118
102,11100.0,11400.0,wellawatta_kollupitiya_bus,0.0,5.06,0.0,433.0,AGGREGATED,2.0,2.0,0.02,437.0,76.0,0.02,444.6,3507.68,5.22,0.31,890.19,508.63,403.0,98118
103,11100.0,11400.0,wellawatta_kollupitiya_probe,0.0,0.33,0.0,69.0,AGGREGATED,9.0,9.0,0.0,70.0,78.0,0.0,220.29,235.96,10.87,0.65,64.92,222.16,18.0,98118
104,11400.0,11700.0,cross_junction_ratmalana_bus,0.0,9.57,0.0,406.0,AGGREGATED,49.0,49.0,0.07,408.0,45.0,0.08,1187.78,13120.02,3.86,0.23,6280.46,1247.6,2653.0,98118
105,11400.0,11700.0,cross_junction_ratmalana_probe,0.0,1.55,0.0,59.0,AGGREGATED,14.0,14.0,0.01,57.0,43.0,0.0,1284.02,2052.67,3.44,0.21,1591.55,1311.52,586.0,98118
106,11400.0,11700.0,wellawatta_kollupitiya_bus,0.0,3.42,0.0,296.0,AGGREGATED,1.0,1.0,0.01,295.0,76.0,0.01,437.0,2369.02,5.31,0.32,499.01,499.77,196.0,98118
107,11400.0,11700.0,wellawatta_kollupitiya_probe,0.0,0.86,0.0,202.0,AGGREGATED,10.0,10.0,0.0,202.0,78.0,0.0,215.27,616.68,11.12,0.67,212.28,219.54,42.0,98118
108,11700.0,12000.0,cross_junction_ratmalana_bus,0.0,10.13,0.0,374.0,AGGREGATED,44.0,44.0,0.08,375.0,45.0,0.09,1437.57,13888.27,3.19,0.19,7814.83,1523.68,3864.0,98118
109,11700.0,12000.0,cross_junction_ratmalana_probe,0.0,1.59,0.0,82.0,AGGREGATED,20.0,20.0,0.01,83.0,43.0,0.0,1126.33,2104.08,3.92,0.23,1559.86,1151.42,553.0,98118
110,11700.0,12000.0,wellawatta_kollupitiya_bus,0.0,5.61,0.0,555.0,AGGREGATED,25.0,25.0,0.02,549.0,76.0,0.02,387.27,3888.73,6.0,0.36,876.81,442.49,318.0,98118
111,11700.0,12000.0,wellawatta_kollupitiya_probe,0.0,0.49,0.0,53.0,AGGREGATED,1.0,1.0,0.0,54.0,78.0,0.0,394.64,351.34,6.07,0.36,225.07,409.1,10.0,98118
112,12000.0,12300.0,cross_junction_ratmalana_bus,0.0,10.1,0.0,330.0,AGGREGATED,42.0,42.0,0.08,331.0,45.0,0.09,1669.83,13840.01,2.74,0.16,8554.3,1778.67,4585.0,98118
113,12000.0,12300.0,cross_junction_ratmalana_probe,0.0,1.68,0.0,76.0,AGGREGATED,19.0,19.0,0.01,76.0,43.0,0.01,1195.3,2230.64,3.7,0.22,1724.89,1217.89,720.0,98118
